Type,ID,k,K,delta,b,I0,r,PS,P0,maxViral,TimeMax,cumViral
Contact SAT3 Hapto,SAT3,0.0722397,9.765722,1.946536,0.384027,2.784219,1.521744,0.01693689,0.01585038,8.245415,6.196667,25.70489
Contact SAT3 Hapto,SAT3,0.08385729,8.737051,2.024279,0.4577685,2.590249,1.46288,0.01424107,0.01294643,7.244307,6.213333,21.97225
Contact SAT3 Hapto,SAT3,0.06581022,8.201603,1.725334,0.4225218,2.952666,1.525096,0.01468026,0.01334569,7.02802,6.186667,22.47638
Contact SAT3 Hapto,SAT3,0.07906073,9.21259,1.951598,0.4332495,2.660213,1.469111,0.01662028,0.01557923,7.566101,6.216667,22.93321
Contact SAT3 Hapto,SAT3,0.07997058,7.615526,2.044725,0.476536,2.544077,1.504537,0.01594228,0.01449298,6.687522,6.133333,21.77914
Contact SAT3 Hapto,SAT3,0.04821817,8.775879,1.940345,0.431126,3.001162,1.528371,0.01614936,0.01521291,7.570083,6.093333,24.74905
Contact SAT3 Hapto,SAT3,0.08580854,9.586545,2.14953,0.4243862,2.553703,1.514596,0.01491208,0.01525441,7.855798,6.146667,23.25366
Contact SAT3 Hapto,SAT3,0.04661412,9.345169,2.098678,0.3996734,2.902875,1.483571,0.01461579,0.01373444,7.849432,6.233333,24.15708
Contact SAT3 Hapto,SAT3,0.08316362,7.331243,1.915906,0.4415043,2.503165,1.518448,0.0136523,0.01484543,6.384063,6.176667,21.74702
Contact SAT3 Hapto,SAT3,0.06599076,8.626802,1.942528,0.4816291,2.790638,1.49077,0.016537,0.01503364,6.84811,6.163333,21.92449
Contact SAT3 Hapto,SAT3,0.06883837,8.464232,1.753752,0.4685946,2.650351,1.478104,0.01375012,0.01527791,6.921459,6.283333,22.16028
Contact SAT3 Hapto,SAT3,0.06730965,9.088781,1.942613,0.4529886,2.605307,1.447346,0.01336648,0.01342879,7.415314,6.35,22.5256
Contact SAT3 Hapto,SAT3,0.04929503,9.482693,2.24314,0.4453167,3.047541,1.369312,0.01480938,0.01511787,7.743139,6.303333,22.05405
Contact SAT3 Hapto,SAT3,0.06307176,8.787746,1.912191,0.4150953,2.845613,1.511583,0.01703683,0.01548803,7.35965,6.19,24.20391
Contact SAT3 Hapto,SAT3,0.06810643,9.763114,2.079241,0.4511624,2.938953,1.396349,0.01741335,0.01625674,7.823714,6.32,23.54041
Contact SAT3 Hapto,SAT3,0.07045437,10.16249,2.059083,0.4125406,2.760622,1.43318,0.01351832,0.01384096,8.279985,6.333333,24.38913
Contact SAT3 Hapto,SAT3,0.08413777,8.870871,1.903837,0.4117527,2.521671,1.493657,0.01651505,0.01694076,7.735378,6.173333,25.50565
Contact SAT3 Hapto,SAT3,0.06711359,8.91157,1.893191,0.4155128,2.902453,1.53175,0.01204952,0.01185255,7.587939,6.163333,23.04479
Contact SAT3 Hapto,SAT3,0.05161563,9.793178,2.06023,0.4197122,3.185079,1.452782,0.01565656,0.01553731,7.95879,6.233333,23.94711
Contact SAT3 Hapto,SAT3,0.05816485,8.479743,1.782694,0.4020981,2.93693,1.494268,0.01573921,0.01430837,7.583243,6.24,24.88692
Contact SAT3 Hapto,SAT3,0.05194839,8.195337,1.922195,0.4449572,2.743352,1.508315,0.01526989,0.01388171,6.933913,6.196667,22.14702
Contact SAT3 Hapto,SAT3,0.07602554,9.498362,2.074815,0.4300432,2.790466,1.448778,0.01590578,0.01557216,7.713219,6.25,23.71571
Contact SAT3 Hapto,SAT3,0.05253579,9.327905,2.01987,0.4429095,3.099747,1.499668,0.01799133,0.01635575,7.514011,6.13,23.1349
Contact SAT3 Hapto,SAT3,0.06738681,9.889808,2.054481,0.4065878,2.89653,1.532187,0.01577997,0.01605229,8.22905,6.036667,26.26242
Contact SAT3 Hapto,SAT3,0.06709213,9.476389,1.895069,0.3779154,2.929946,1.451322,0.01668749,0.01563707,8.084005,6.406667,25.9839
Contact SAT3 Hapto,SAT3,0.06033221,8.523509,1.801548,0.4537618,2.841446,1.550164,0.01361443,0.01332582,6.980873,6.12,21.94207
Contact SAT3 Hapto,SAT3,0.0560202,8.091928,1.74719,0.4255827,3.043052,1.475854,0.01387387,0.01357871,7.119864,6.216667,22.72152
Contact SAT3 Hapto,SAT3,0.06205714,8.737637,1.695019,0.368625,2.96011,1.477703,0.01638654,0.01489686,7.788575,6.353333,25.19055
Contact SAT3 Hapto,SAT3,0.06925415,8.84557,1.965879,0.4934272,2.898111,1.427954,0.01716365,0.01607993,6.949197,6.19,21.72915
Contact SAT3 Hapto,SAT3,0.07034725,9.438465,1.961157,0.4416131,2.947128,1.471203,0.01611093,0.01584956,7.616671,6.22,23.29413
Contact SAT3 Hapto,SAT3,0.07459537,8.998576,2.048978,0.3975951,2.614127,1.469802,0.01731377,0.01757873,7.926337,6.293333,26.04203
Contact SAT3 Hapto,SAT3,0.05722937,8.258689,1.769288,0.3861676,2.874753,1.448624,0.01242399,0.01285068,7.334525,6.533333,25.48389
Contact SAT3 Hapto,SAT3,0.05609745,8.772733,2.100989,0.4817133,2.900639,1.398436,0.01262787,0.0140307,6.948696,6.31,20.55952
Contact SAT3 Hapto,SAT3,0.07951735,9.510864,1.968314,0.4001559,2.545666,1.48463,0.01589257,0.01623024,8.205631,6.196667,25.50707
Contact SAT3 Hapto,SAT3,0.08997699,9.134831,2.104236,0.4603276,2.659804,1.491717,0.01314981,0.01407114,6.994422,6.343333,22.31463
Contact SAT3 Hapto,SAT3,0.07278618,9.018298,1.881566,0.4002307,2.552562,1.46861,0.01466395,0.01497806,7.704857,6.336667,24.33421
Contact SAT3 Hapto,SAT3,0.053989,9.389222,2.029047,0.4248187,3.075657,1.494291,0.01628666,0.01502981,7.701993,6.173333,22.56654
Contact SAT3 Hapto,SAT3,0.08275619,8.302242,1.824825,0.4237024,2.586783,1.471651,0.01501053,0.01407351,7.265016,6.35,23.36251
Contact SAT3 Hapto,SAT3,0.07021236,8.6862,2.047745,0.4830463,2.87648,1.43468,0.01403286,0.01507879,6.950661,6.156667,20.95899
Contact SAT3 Hapto,SAT3,0.04587066,7.728578,1.740467,0.4547461,2.996227,1.586707,0.01435329,0.01304845,6.999001,6.016667,24.26501
Contact SAT3 Hapto,SAT3,0.06062981,7.786786,1.698459,0.4758336,2.960701,1.486312,0.01474655,0.01481979,6.757347,6.27,22.06767
Contact SAT3 Hapto,SAT3,0.06358234,9.427628,2.139269,0.4063765,2.910464,1.454409,0.01432974,0.0134198,7.897747,6.256667,23.1937
Contact SAT3 Hapto,SAT3,0.09537891,8.794639,1.921349,0.4381715,2.266298,1.536517,0.01439823,0.0142736,7.468847,6.136667,23.62636
Contact SAT3 Hapto,SAT3,0.07000285,9.610694,1.898593,0.429826,2.874458,1.414445,0.01529139,0.01526826,7.944759,6.263333,23.43727
Contact SAT3 Hapto,SAT3,0.04219792,7.296836,1.869859,0.4750323,3.158564,1.536095,0.01377597,0.01299015,6.522507,6.136667,22.54611
Contact SAT3 Hapto,SAT3,0.0774029,9.360884,1.820943,0.4111786,2.75553,1.465568,0.01479857,0.01345326,7.969366,6.21,23.84812
Contact SAT3 Hapto,SAT3,0.09118476,9.590148,2.070673,0.4525153,2.480404,1.371447,0.01719285,0.01609023,7.758312,6.34,22.09933
Contact SAT3 Hapto,SAT3,0.06841988,9.916739,2.080888,0.4191958,2.753926,1.470876,0.01493751,0.01513938,8.147436,6.246667,24.73047
Contact SAT3 Hapto,SAT3,0.06567295,8.375794,1.843266,0.4135698,2.67231,1.577898,0.013831,0.01478826,7.31062,6.093333,24.27625
Contact SAT3 Hapto,SAT3,0.0693104,8.432067,1.947728,0.4933008,2.649819,1.493649,0.01487274,0.01392343,7.047892,6.203333,22.55278
Contact SAT3 Hapto,SAT3,0.05553846,9.99372,1.98964,0.4646635,3.053668,1.416831,0.01676715,0.01563952,7.868016,6.313333,25.17353
Contact SAT3 Hapto,SAT3,0.07274503,9.798373,2.189906,0.4339433,2.645384,1.441419,0.01914239,0.01740218,8.188947,6.243333,25.07864
Contact SAT3 Hapto,SAT3,0.08032419,7.612831,1.835828,0.4720769,2.653734,1.534327,0.01745946,0.01587223,6.667793,6.096667,22.7455
Contact SAT3 Hapto,SAT3,0.07829614,9.340728,2.045788,0.4794661,2.836351,1.459749,0.01256408,0.0123745,7.40982,6.303333,23.31814
Contact SAT3 Hapto,SAT3,0.04546129,8.876148,1.791821,0.3961535,3.42,1.429681,0.01624835,0.01477123,7.529014,6.38,24.06311
Contact SAT3 Hapto,SAT3,0.06667872,7.326603,1.841344,0.5200067,2.826021,1.364698,0.01617684,0.01606744,6.07935,6.44,19.42677
Contact SAT3 Hapto,SAT3,0.05116762,7.918848,1.756078,0.4127216,3.077209,1.556199,0.01586159,0.01441963,7.083845,6.113333,24.46191
Contact SAT3 Hapto,SAT3,0.0820781,8.012347,1.828972,0.4419648,2.592271,1.537734,0.01616368,0.01515221,6.958893,6.073333,21.9854
Contact SAT3 Hapto,SAT3,0.07472092,10.21747,1.999363,0.413419,2.768655,1.463678,0.01542859,0.01521893,8.280149,6.27,23.9239
Contact SAT3 Hapto,SAT3,0.08083217,9.600331,1.803531,0.3826315,2.685215,1.475678,0.01517733,0.01686369,8.226256,6.27,25.26795
Contact SAT3 Hapto,SAT3,0.06684746,9.910943,2.173122,0.4175775,2.855848,1.415676,0.01539797,0.0144769,8.197727,6.35,23.97899
Contact SAT3 Hapto,SAT3,0.06119199,8.514456,1.934126,0.4516767,2.640134,1.489992,0.01411067,0.01410088,7.136308,6.13,22.44742
Contact SAT3 Hapto,SAT3,0.07195622,9.004824,2.143239,0.4690335,2.723341,1.517982,0.01400403,0.01413834,7.089052,6.12,21.19452
Contact SAT3 Hapto,SAT3,0.06676887,8.348065,1.928992,0.4096905,2.736872,1.499834,0.01495816,0.01388364,7.183787,6.34,24.11164
Contact SAT3 Hapto,SAT3,0.06816478,9.663241,1.893626,0.4332995,2.715217,1.467666,0.01486403,0.01505556,8.025311,6.263333,24.35057
Contact SAT3 Hapto,SAT3,0.06502856,8.025954,1.870475,0.4549014,2.864836,1.450501,0.01388619,0.01440032,6.903268,6.253333,22.16274
Contact SAT3 Hapto,SAT3,0.08620095,8.502911,1.981442,0.5124566,2.565072,1.440407,0.01399759,0.01415729,6.705988,6.283333,20.42245
Contact SAT3 Hapto,SAT3,0.07142477,9.364005,1.994799,0.416041,3.084677,1.467517,0.01413534,0.01331306,7.839735,6.27,23.73958
Contact SAT3 Hapto,SAT3,0.06346332,8.427497,1.666458,0.3464067,2.583844,1.570787,0.01531553,0.01392321,7.704198,6.343333,27.60255
Contact SAT3 Hapto,SAT3,0.06350892,9.596016,1.985093,0.4127018,2.973951,1.513811,0.01679623,0.01582342,7.97387,6.063333,24.86511
Contact SAT3 Hapto,SAT3,0.06654148,9.379634,1.94177,0.41245,2.797779,1.465264,0.01966899,0.01836745,7.890896,6.19,23.59058
Contact SAT3 Hapto,SAT3,0.06717171,9.11589,1.69398,0.3463346,2.849901,1.506276,0.01673268,0.01566667,8.060127,6.39,27.25574
Contact SAT3 Hapto,SAT3,0.08148386,8.023071,2.076923,0.4816944,2.553724,1.441994,0.01521904,0.01498843,6.758714,6.21,20.90428
Contact SAT3 Hapto,SAT3,0.06969342,8.314149,1.808266,0.4621248,2.79669,1.472538,0.01545058,0.01510285,6.868361,6.313333,22.75556
Contact SAT3 Hapto,SAT3,0.06856829,8.437784,1.867018,0.4557026,2.675454,1.519216,0.01374259,0.01249327,7.010613,6.18,21.58767
Contact SAT3 Hapto,SAT3,0.07446968,8.314607,2.106362,0.4594559,2.660381,1.513925,0.01454064,0.0146485,6.832499,6.12,21.27468
Contact SAT3 Hapto,SAT3,0.07274117,8.587672,2.060865,0.4755754,2.694381,1.421164,0.0149955,0.01363228,6.968398,6.296667,19.93623
Contact SAT3 Hapto,SAT3,0.074931,9.423206,2.051615,0.4060178,2.711875,1.546624,0.01421374,0.0145387,7.985945,6.07,25.50446
Contact SAT3 Hapto,SAT3,0.06795685,10.09815,2.148145,0.4055726,2.890028,1.449802,0.01738149,0.01580136,8.306554,6.25,24.70633
Contact SAT3 Hapto,SAT3,0.0683177,9.937595,1.977678,0.3888697,2.853745,1.434429,0.01372776,0.01459242,8.391971,6.32,25.65422
Contact SAT3 Hapto,SAT3,0.06458453,9.454783,1.915392,0.4154006,2.722373,1.514303,0.01230199,0.01366888,7.952642,6.203333,24.45999
Contact SAT3 Hapto,SAT3,0.07313116,8.328972,2.052295,0.4352135,2.718107,1.506697,0.01626698,0.01604636,7.024802,6.14,22.56825
Contact SAT3 Hapto,SAT3,0.07430368,9.30983,1.875419,0.4178573,2.897998,1.538033,0.01530403,0.01549668,7.914624,6.18,25.34534
Contact SAT3 Hapto,SAT3,0.05819428,9.516716,1.892032,0.419977,2.929648,1.551608,0.01550017,0.01409106,7.879966,6.14,24.55359
Contact SAT3 Hapto,SAT3,0.07842114,8.376277,2.165999,0.5277139,2.775448,1.458425,0.01473334,0.01490019,6.643023,6.226667,21.18049
Contact SAT3 Hapto,SAT3,0.0646445,8.921808,1.997753,0.4626894,2.989868,1.509134,0.01639288,0.01490262,7.29744,6.153333,23.42503
Contact SAT3 Hapto,SAT3,0.08992821,7.048675,1.970749,0.5213181,2.450551,1.489746,0.0145218,0.01428009,6.103089,6.06,19.36724
Contact SAT3 Hapto,SAT3,0.05596377,9.449468,1.990138,0.4484697,2.737119,1.439686,0.01311571,0.01340509,7.701257,6.246667,23.1159
Contact SAT3 Hapto,SAT3,0.05102798,8.955469,1.947316,0.4272774,3.275233,1.485054,0.01499732,0.01363392,7.420669,6.21,22.89954
Contact SAT3 Hapto,SAT3,0.07019149,8.87928,1.853527,0.3888845,2.64709,1.550804,0.01565924,0.01540494,7.448553,6.226667,26.53927
Contact SAT3 Hapto,SAT3,0.06716744,7.470137,1.921777,0.4820624,2.834553,1.557413,0.01248822,0.01227348,6.289475,6.153333,20.57671
Contact SAT3 Hapto,SAT3,0.07420707,7.865017,1.97717,0.4293172,2.696926,1.487903,0.01617382,0.01637675,6.969028,6.203333,23.03248
Contact SAT3 Hapto,SAT3,0.08371517,7.850939,1.9321,0.4810489,2.566031,1.485758,0.01625352,0.01618066,6.705449,6.203333,22.079
Contact SAT3 Hapto,SAT3,0.06063052,8.412694,1.82386,0.4325238,2.730138,1.555428,0.01389355,0.01313418,7.06559,6.116667,22.39929
Contact SAT3 Hapto,SAT3,0.09759588,11,2.040227,0.3950777,2.500956,1.398443,0.01664649,0.01695525,9.078661,6.28,25.98663
Contact SAT3 Hapto,SAT3,0.07687155,8.948866,1.965061,0.4295636,2.578099,1.470015,0.0131607,0.014623,7.453415,6.243333,23.49202
Contact SAT3 Hapto,SAT3,0.05771052,8.214705,2.090264,0.4589358,3.003725,1.54635,0.01201836,0.01286361,7.080531,6.116667,23.20116
Contact SAT3 Hapto,SAT3,0.09423917,8.407167,1.976877,0.4512094,2.429326,1.521347,0.01602478,0.01582832,6.9514,6.13,22.73449
Contact SAT3 Hapto,SAT3,0.09186563,9.768308,2.223407,0.4422864,2.530461,1.474222,0.01535871,0.015709,7.85911,6.133333,23.06026
Contact SAT3 Hapto,SAT3,0.05498528,9.524036,1.845667,0.3845208,3.079631,1.490992,0.01409308,0.01565874,8.145652,6.176667,25.65923
Contact SAT3 Hapto,SAT3,0.06604883,6.709033,1.935886,0.477177,2.926658,1.463944,0.01775547,0.01614134,6.010012,6.306667,21.72133
Contact SAT3 Hapto,SAT3,0.081162,8.18666,1.846332,0.4513463,2.6036,1.569524,0.01373838,0.01348181,6.85448,6.046667,22.0253
Contact SAT3 Hapto,SAT3,0.07668885,7.884812,2.04765,0.4596696,2.619666,1.572917,0.0133678,0.01304433,6.555298,6.126667,22.67505
Contact SAT3 Hapto,SAT3,0.06707288,8.181245,1.98153,0.4592407,2.688932,1.500811,0.01502931,0.01366301,6.794018,6.2,22.12454
Contact SAT3 Hapto,SAT3,0.06953605,10.11546,1.89025,0.3914809,2.708956,1.418781,0.01614026,0.01641112,8.459361,6.326667,24.36634
Contact SAT3 Hapto,SAT3,0.06144782,8.383368,1.954694,0.4341189,3.033201,1.55312,0.01254936,0.01233454,7.014972,6.143333,22.07946
Contact SAT3 Hapto,SAT3,0.08071382,9.212991,2.096505,0.4831539,2.618741,1.421528,0.01409936,0.01375315,7.404239,6.176667,22.28295
Contact SAT3 Hapto,SAT3,0.06583034,9.115604,2.096004,0.3888647,2.925691,1.508497,0.01426964,0.01448829,7.616061,6.256667,24.79408
Contact SAT3 Hapto,SAT3,0.05864871,9.538225,1.868851,0.437985,2.885729,1.393044,0.01589023,0.01495111,7.900694,6.36,24.03175
Contact SAT3 Hapto,SAT3,0.06712443,8.068634,1.740426,0.463698,2.721156,1.457573,0.01211539,0.01262899,7.022767,6.266667,22.55036
Contact SAT3 Hapto,SAT3,0.05338747,8.502011,1.818422,0.4622413,3.201622,1.492165,0.01550541,0.01409583,6.843975,6.273333,19.98422
Contact SAT3 Hapto,SAT3,0.08401622,8.123399,1.730024,0.4492187,2.601422,1.515217,0.01344931,0.01377077,6.778565,6.296667,22.49596
Contact SAT3 Hapto,SAT3,0.08241718,7.799759,1.796884,0.4490374,2.604159,1.507371,0.01533493,0.01515162,6.58166,6.186667,21.68699
Contact SAT3 Hapto,SAT3,0.05407324,8.463892,1.784788,0.4112034,2.782228,1.459572,0.01465017,0.01422779,7.197232,6.41,23.35255
Contact SAT3 Hapto,SAT3,0.0833901,9.460312,1.954267,0.4103885,2.711771,1.451636,0.01651836,0.01501669,7.896095,6.286667,23.6367
Contact SAT3 Hapto,SAT3,0.07824791,10.83464,2.108787,0.4001271,2.739904,1.396514,0.01627751,0.01660507,8.867223,6.28,25.64025
Contact SAT3 Hapto,SAT3,0.07556234,8.880175,2.111869,0.4228791,2.377464,1.407945,0.01569152,0.01605678,7.556156,6.466667,24.14351
Contact SAT3 Hapto,SAT3,0.06158283,8.321162,2.033835,0.4381925,2.766891,1.503864,0.0127884,0.01321791,6.935875,6.193333,21.99883
Contact SAT3 Hapto,SAT3,0.05644041,6.725536,1.402143,0.380359,2.963269,1.581407,0.01482603,0.01519581,6.320337,6.336667,25.55938
Contact SAT3 Hapto,SAT3,0.06604253,9.214808,2.004378,0.4561305,3.060726,1.367263,0.01699795,0.01588004,7.577981,6.296667,21.69279
Contact SAT3 Hapto,SAT3,0.07172357,9.254071,1.907058,0.4447615,2.857124,1.470682,0.01390581,0.01406988,7.479339,6.293333,22.77686
Contact SAT3 Hapto,SAT3,0.07948591,7.392567,1.805976,0.4550637,2.785959,1.555382,0.01616777,0.01588171,6.665474,6.03,23.09675
Contact SAT3 Hapto,SAT3,0.07533359,8.846321,1.912032,0.4129905,2.727408,1.57376,0.01472709,0.01476372,7.371616,6.143333,24.41825
Contact SAT3 Hapto,SAT3,0.07339914,8.774538,2.08258,0.4473361,2.728874,1.507464,0.01262252,0.01273561,7.268441,6.123333,23.07497
Contact SAT3 Hapto,SAT3,0.05676572,10.25068,2.05037,0.420993,2.995314,1.505274,0.01536369,0.01556719,8.249967,6.173333,25.0741
Contact SAT3 Hapto,SAT3,0.06205573,9.471615,2.002443,0.4053866,2.953474,1.530345,0.01512646,0.01561854,7.910148,6.1,24.34031
Contact SAT3 Hapto,SAT3,0.04,8.661623,1.851686,0.4242656,3.227356,1.50761,0.01586705,0.01559061,7.267291,6.126667,23.48163
Contact SAT3 Hapto,SAT3,0.06271581,8.74643,1.976091,0.453519,2.694455,1.442631,0.01359002,0.01403181,7.143668,6.29,22.4771
Contact SAT3 Hapto,SAT3,0.07461345,9.028746,2.03247,0.4428054,2.64519,1.526103,0.01489864,0.01456479,7.600024,6.126667,24.78304
Contact SAT3 Hapto,SAT3,0.0655124,9.718165,1.893815,0.4492154,2.84574,1.472793,0.01626293,0.01521722,7.840536,6.196667,24.76139
Contact SAT3 Hapto,SAT3,0.0636966,8.664264,1.906944,0.4556152,2.778655,1.48988,0.01538509,0.01440573,7.47764,6.17,23.45082
Contact SAT3 Hapto,SAT3,0.06285048,9.837575,1.955989,0.4025406,2.992773,1.532265,0.01354326,0.01231205,8.284674,6.143333,25.72064
Contact SAT3 Hapto,SAT3,0.0588687,8.654188,1.854631,0.4388214,2.823839,1.481096,0.01701557,0.0154687,7.344831,6.276667,23.97776
Contact SAT3 Hapto,SAT3,0.05904352,8.801471,1.7435,0.4296465,2.869166,1.499805,0.01600314,0.01454831,7.466482,6.183333,23.61636
Contact SAT3 Hapto,SAT3,0.08327576,10.74728,1.98903,0.3630493,2.739293,1.45596,0.01543264,0.01643913,9.197083,6.236667,28.69551
Contact SAT3 Hapto,SAT3,0.05131739,8.849875,1.941094,0.4222587,2.934479,1.428614,0.01703253,0.01548412,7.613744,6.413333,25.04725
Contact SAT3 Hapto,SAT3,0.06701371,9.037513,2.263403,0.4711508,2.804256,1.441514,0.01269574,0.0124445,7.27775,6.193333,21.94863
Contact SAT3 Hapto,SAT3,0.04993822,7.532886,1.908309,0.495429,3.080911,1.585944,0.01556377,0.01414888,6.563495,5.913333,21.63208
Contact SAT3 Hapto,SAT3,0.080407,9.020177,1.998309,0.3953389,2.582853,1.500928,0.01366633,0.01518481,7.693379,6.206667,24.91091
Contact SAT3 Hapto,SAT3,0.08414408,9.387075,2.039158,0.4653627,2.905471,1.42996,0.0165479,0.01504355,7.465353,6.313333,22.75291
Contact SAT3 Hapto,SAT3,0.04913152,7.90941,1.746106,0.4113664,3.047986,1.541173,0.01346949,0.01298265,6.820074,6.12,22.47105
Contact SAT3 Hapto,SAT3,0.06779168,8.80558,1.882064,0.443149,2.653153,1.512556,0.01509962,0.01416146,7.558916,6.186667,24.01585
Contact SAT3 Hapto,SAT3,0.07558341,8.669336,2.01653,0.4583262,2.952724,1.411307,0.01417984,0.01468864,7.41651,6.283333,22.74807
Contact SAT3 Hapto,SAT3,0.05558392,8.689771,1.99232,0.4623523,2.814311,1.539081,0.01635333,0.01644621,7.040109,6.043333,22.45506
Contact SAT3 Hapto,SAT3,0.08335704,9.245548,2.079284,0.4093851,2.685796,1.435329,0.01693859,0.01598312,7.821397,6.26,23.84239
Contact SAT3 Hapto,SAT3,0.06267808,9.427272,2.069555,0.3803518,2.966378,1.487469,0.01483993,0.01349084,8.09113,6.24,25.23129
Contact SAT3 Hapto,SAT3,0.07825787,9.601927,2.017581,0.4346793,2.615059,1.488657,0.01440778,0.01564093,7.894269,6.103333,24.58873
Contact SAT3 Hapto,SAT3,0.05150182,9.93947,1.99151,0.4372344,3.098227,1.400865,0.01930254,0.01800127,8.123932,6.296667,25.02434
Contact SAT3 Hapto,SAT3,0.05509592,8.454314,1.811662,0.4493861,2.869647,1.415762,0.01580043,0.01575174,7.051246,6.316667,22.37045
Contact SAT3 Hapto,SAT3,0.07023005,9.381686,1.951744,0.3949432,2.707632,1.464766,0.01587756,0.01610714,8.169951,6.253333,25.8913
Contact SAT3 Hapto,SAT3,0.05307648,7.767844,1.623359,0.3567807,2.956494,1.53495,0.01563878,0.01464975,7.147079,6.383333,25.59632
Contact SAT3 Hapto,SAT3,0.07662092,8.035017,2.040353,0.5144573,2.863715,1.478323,0.01400844,0.01556493,6.308426,6.2,19.67736
Contact SAT3 Hapto,SAT3,0.0753135,8.959125,1.854831,0.4440434,2.891995,1.504194,0.01610733,0.015086,7.691143,6.18,24.85826
Contact SAT3 Hapto,SAT3,0.04100865,10.00393,2.004997,0.4234877,3.333065,1.381034,0.0151678,0.01495108,8.118894,6.303333,22.53546
Contact SAT3 Hapto,SAT3,0.05707767,8.607006,1.907619,0.4944055,2.821602,1.361269,0.01424223,0.01337187,7.124417,6.496667,21.40958
Contact SAT3 Hapto,SAT3,0.06036113,7.987674,1.903014,0.4527184,2.784891,1.528552,0.01292068,0.0123478,6.681551,6.193333,21.14235
Contact SAT3 Hapto,SAT3,0.07722337,8.871958,2.026208,0.4564017,2.719507,1.46994,0.01706456,0.01571694,7.226359,6.15,22.17835
Contact SAT3 Hapto,SAT3,0.05805175,8.928956,1.849515,0.4328418,2.972888,1.407424,0.01492712,0.01411605,7.391866,6.4,22.6506
Contact SAT3 Hapto,SAT3,0.05264124,9.005366,2.056897,0.4265121,3.018758,1.544667,0.01357685,0.01377724,7.504539,6.083333,23.36115
Contact SAT3 Hapto,SAT3,0.06865132,8.396504,1.93074,0.45818,2.753666,1.475906,0.01651921,0.01541798,7.126172,6.206667,22.51542
Contact SAT3 Hapto,SAT3,0.05986937,7.571547,1.900971,0.4699432,3.154658,1.550878,0.01250552,0.01333515,6.530674,6.103333,22.33537
Contact SAT3 Hapto,SAT3,0.08060383,7.097841,1.968361,0.5014441,2.518421,1.431238,0.01772503,0.01658518,6.185104,6.193333,19.9023
Contact SAT3 Hapto,SAT3,0.0720258,9.095949,2.111773,0.4431909,2.57204,1.444616,0.01324333,0.01351998,7.475325,6.21,22.57396
Contact SAT3 Hapto,SAT3,0.08533918,9.804963,2.152163,0.4749576,2.480069,1.404541,0.01456681,0.0147497,7.770277,6.296667,22.59207
Contact SAT3 Hapto,SAT3,0.06046431,7.87218,1.598297,0.3756544,2.921906,1.531329,0.01634504,0.01606253,7.166055,6.276667,25.9373
Contact SAT3 Hapto,SAT3,0.06855629,9.717943,2.139578,0.433374,2.845565,1.406244,0.01625356,0.01521316,8.050315,6.346667,23.9234
Contact SAT3 Hapto,SAT3,0.09357454,8.440169,1.917005,0.472809,2.398635,1.435868,0.01455511,0.01474,6.824139,6.28,21.84438
Contact SAT3 Hapto,SAT3,0.06479662,9.254498,1.883532,0.3978254,2.756917,1.516975,0.01428303,0.01350646,7.915949,6.153333,24.78023
Contact SAT3 Hapto,SAT3,0.08620117,8.235589,1.915025,0.4952872,2.701495,1.523732,0.01433629,0.01413589,6.938129,6.156667,22.60162
Contact SAT3 Hapto,SAT3,0.06814405,6.893694,1.52096,0.4498101,2.760708,1.487639,0.01304164,0.01304983,6.230251,6.403333,22.36743
Contact SAT3 Hapto,SAT3,0.05419265,8.715549,2.07545,0.4416315,2.970511,1.408291,0.015771,0.01480299,7.299795,6.366667,22.35678
Contact SAT3 Hapto,SAT3,0.04605014,8.396107,1.872181,0.4463838,3.092728,1.504807,0.01578943,0.01553881,7.21754,6.166667,23.2434
